,Composition_Formula,GBTPredict
15937,LiVCrCoZrPd,2.0
15938,LiVCrCoZrHf,1.0
15939,LiVCrCoZrTa,1.0
15940,LiVCrCoNbMo,2.0
15941,LiVCrCoNbPd,2.0
15942,LiVCrCoNbHf,2.0
15943,LiVCrCoNbTa,2.0
15944,LiVCrCoMoPd,2.0
15945,LiVCrCoMoHf,2.0
15946,LiVCrCoMoTa,2.0
15947,LiVCrCoPdHf,1.0
15948,LiVCrCoPdTa,1.0
15949,LiVCrCoHfTa,1.0
15950,LiVCrNiCuZn,2.0
15951,LiVCrNiCuZr,2.0
15952,LiVCrNiCuNb,2.0
15953,LiVCrNiCuMo,2.0
15954,LiVCrNiCuPd,2.0
15955,LiVCrNiCuHf,2.0
15956,LiVCrNiCuTa,2.0
15957,LiVCrNiZnZr,2.0
15958,LiVCrNiZnNb,2.0
15959,LiVCrNiZnMo,2.0
15960,LiVCrNiZnPd,2.0
15961,LiVCrNiZnHf,1.0
15962,LiVCrNiZnTa,1.0
15963,LiVCrNiZrNb,2.0
15964,LiVCrNiZrMo,2.0
15965,LiVCrNiZrPd,2.0
15966,LiVCrNiZrHf,1.0
15967,LiVCrNiZrTa,1.0
15968,LiVCrNiNbMo,2.0
15969,LiVCrNiNbPd,2.0
15970,LiVCrNiNbHf,2.0
15971,LiVCrNiNbTa,2.0
15972,LiVCrNiMoPd,2.0
15973,LiVCrNiMoHf,2.0
15974,LiVCrNiMoTa,2.0
15975,LiVCrNiPdHf,1.0
15976,LiVCrNiPdTa,1.0
15977,LiVCrNiHfTa,1.0
15978,LiVCrCuZnZr,2.0
15979,LiVCrCuZnNb,2.0
15980,LiVCrCuZnMo,2.0
15981,LiVCrCuZnPd,1.0
15982,LiVCrCuZnHf,2.0
15983,LiVCrCuZnTa,2.0
15984,LiVCrCuZrNb,2.0
15985,LiVCrCuZrMo,2.0
15986,LiVCrCuZrPd,2.0
15987,LiVCrCuZrHf,2.0
15988,LiVCrCuZrTa,2.0
15989,LiVCrCuNbMo,2.0
15990,LiVCrCuNbPd,2.0
15991,LiVCrCuNbHf,1.0
15992,LiVCrCuNbTa,1.0
15993,LiVCrCuMoPd,2.0
15994,LiVCrCuMoHf,1.0
15995,LiVCrCuMoTa,1.0
15996,LiVCrCuPdHf,2.0
15997,LiVCrCuPdTa,2.0
15998,LiVCrCuHfTa,1.0
15999,LiVCrZnZrNb,2.0
16000,LiVCrZnZrMo,2.0
16001,LiVCrZnZrPd,2.0
16002,LiVCrZnZrHf,1.0
16003,LiVCrZnZrTa,1.0
16004,LiVCrZnNbMo,2.0
16005,LiVCrZnNbPd,2.0
16006,LiVCrZnNbHf,2.0
16007,LiVCrZnNbTa,1.0
16008,LiVCrZnMoPd,2.0
16009,LiVCrZnMoHf,2.0
16010,LiVCrZnMoTa,1.0
16011,LiVCrZnPdHf,1.0
16012,LiVCrZnPdTa,1.0
16013,LiVCrZnHfTa,1.0
16014,LiVCrZrNbMo,2.0
16015,LiVCrZrNbPd,2.0
16016,LiVCrZrNbHf,2.0
16017,LiVCrZrNbTa,2.0
16018,LiVCrZrMoPd,2.0
16019,LiVCrZrMoHf,2.0
16020,LiVCrZrMoTa,2.0
16021,LiVCrZrPdHf,2.0
16022,LiVCrZrPdTa,1.0
16023,LiVCrZrHfTa,1.0
16024,LiVCrNbMoPd,2.0
16025,LiVCrNbMoHf,1.0
16026,LiVCrNbMoTa,1.0
16027,LiVCrNbPdHf,2.0
16028,LiVCrNbPdTa,2.0
16029,LiVCrNbHfTa,2.0
16030,LiVCrMoPdHf,2.0
16031,LiVCrMoPdTa,2.0
16032,LiVCrMoHfTa,1.0
16033,LiVCrPdHfTa,1.0
16034,LiVMnFeCoNi,2.0
16035,LiVMnFeCoCu,2.0
16036,LiVMnFeCoZn,2.0
16037,LiVMnFeCoZr,2.0
16038,LiVMnFeCoNb,2.0
16039,LiVMnFeCoMo,2.0
16040,LiVMnFeCoPd,2.0
16041,LiVMnFeCoHf,1.0
16042,LiVMnFeCoTa,1.0
16043,LiVMnFeNiCu,2.0
16044,LiVMnFeNiZn,2.0
16045,LiVMnFeNiZr,2.0
16046,LiVMnFeNiNb,2.0
16047,LiVMnFeNiMo,2.0
16048,LiVMnFeNiPd,2.0
16049,LiVMnFeNiHf,1.0
16050,LiVMnFeNiTa,1.0
16051,LiVMnFeCuZn,2.0
16052,LiVMnFeCuZr,2.0
16053,LiVMnFeCuNb,2.0
16054,LiVMnFeCuMo,2.0
16055,LiVMnFeCuPd,2.0
16056,LiVMnFeCuHf,1.0
16057,LiVMnFeCuTa,1.0
16058,LiVMnFeZnZr,2.0
16059,LiVMnFeZnNb,2.0
16060,LiVMnFeZnMo,2.0
16061,LiVMnFeZnPd,2.0
16062,LiVMnFeZnHf,1.0
16063,LiVMnFeZnTa,1.0
16064,LiVMnFeZrNb,2.0
16065,LiVMnFeZrMo,2.0
16066,LiVMnFeZrPd,2.0
16067,LiVMnFeZrHf,1.0
16068,LiVMnFeZrTa,1.0
16069,LiVMnFeNbMo,2.0
16070,LiVMnFeNbPd,2.0
16071,LiVMnFeNbHf,1.0
16072,LiVMnFeNbTa,1.0
16073,LiVMnFeMoPd,2.0
16074,LiVMnFeMoHf,1.0
16075,LiVMnFeMoTa,1.0
16076,LiVMnFePdHf,1.0
16077,LiVMnFePdTa,1.0
16078,LiVMnFeHfTa,1.0
16079,LiVMnCoNiCu,1.0
16080,LiVMnCoNiZn,1.0
16081,LiVMnCoNiZr,2.0
16082,LiVMnCoNiNb,2.0
16083,LiVMnCoNiMo,2.0
16084,LiVMnCoNiPd,2.0
16085,LiVMnCoNiHf,1.0
16086,LiVMnCoNiTa,1.0
16087,LiVMnCoCuZn,1.0
16088,LiVMnCoCuZr,2.0
16089,LiVMnCoCuNb,2.0
16090,LiVMnCoCuMo,2.0
16091,LiVMnCoCuPd,2.0
16092,LiVMnCoCuHf,1.0
16093,LiVMnCoCuTa,1.0
16094,LiVMnCoZnZr,2.0
16095,LiVMnCoZnNb,2.0
16096,LiVMnCoZnMo,2.0
16097,LiVMnCoZnPd,2.0
16098,LiVMnCoZnHf,1.0
16099,LiVMnCoZnTa,1.0
16100,LiVMnCoZrNb,2.0
16101,LiVMnCoZrMo,2.0
16102,LiVMnCoZrPd,2.0
16103,LiVMnCoZrHf,1.0
16104,LiVMnCoZrTa,1.0
16105,LiVMnCoNbMo,2.0
16106,LiVMnCoNbPd,2.0
16107,LiVMnCoNbHf,1.0
16108,LiVMnCoNbTa,1.0
16109,LiVMnCoMoPd,2.0
16110,LiVMnCoMoHf,1.0
16111,LiVMnCoMoTa,1.0
16112,LiVMnCoPdHf,1.0
16113,LiVMnCoPdTa,1.0
16114,LiVMnCoHfTa,1.0
16115,LiVMnNiCuZn,2.0
16116,LiVMnNiCuZr,2.0
16117,LiVMnNiCuNb,2.0
16118,LiVMnNiCuMo,2.0
16119,LiVMnNiCuPd,2.0
16120,LiVMnNiCuHf,1.0
16121,LiVMnNiCuTa,1.0
16122,LiVMnNiZnZr,2.0
16123,LiVMnNiZnNb,2.0
16124,LiVMnNiZnMo,2.0
16125,LiVMnNiZnPd,2.0
16126,LiVMnNiZnHf,1.0
16127,LiVMnNiZnTa,1.0
16128,LiVMnNiZrNb,2.0
16129,LiVMnNiZrMo,2.0
16130,LiVMnNiZrPd,2.0
16131,LiVMnNiZrHf,1.0
16132,LiVMnNiZrTa,1.0
16133,LiVMnNiNbMo,2.0
16134,LiVMnNiNbPd,2.0
16135,LiVMnNiNbHf,1.0
16136,LiVMnNiNbTa,1.0
16137,LiVMnNiMoPd,2.0
16138,LiVMnNiMoHf,1.0
16139,LiVMnNiMoTa,1.0
16140,LiVMnNiPdHf,1.0
16141,LiVMnNiPdTa,1.0
16142,LiVMnNiHfTa,1.0
16143,LiVMnCuZnZr,2.0
16144,LiVMnCuZnNb,2.0
16145,LiVMnCuZnMo,2.0
16146,LiVMnCuZnPd,2.0
16147,LiVMnCuZnHf,1.0
16148,LiVMnCuZnTa,1.0
16149,LiVMnCuZrNb,2.0
16150,LiVMnCuZrMo,2.0
16151,LiVMnCuZrPd,2.0
16152,LiVMnCuZrHf,1.0
16153,LiVMnCuZrTa,1.0
16154,LiVMnCuNbMo,2.0
16155,LiVMnCuNbPd,2.0
16156,LiVMnCuNbHf,2.0
16157,LiVMnCuNbTa,1.0
16158,LiVMnCuMoPd,2.0
16159,LiVMnCuMoHf,2.0
16160,LiVMnCuMoTa,2.0
16161,LiVMnCuPdHf,1.0
16162,LiVMnCuPdTa,1.0
16163,LiVMnCuHfTa,1.0
16164,LiVMnZnZrNb,2.0
16165,LiVMnZnZrMo,2.0
16166,LiVMnZnZrPd,2.0
16167,LiVMnZnZrHf,1.0
16168,LiVMnZnZrTa,1.0
16169,LiVMnZnNbMo,2.0
16170,LiVMnZnNbPd,2.0
16171,LiVMnZnNbHf,1.0
16172,LiVMnZnNbTa,1.0
16173,LiVMnZnMoPd,2.0
16174,LiVMnZnMoHf,1.0
16175,LiVMnZnMoTa,1.0
16176,LiVMnZnPdHf,1.0
16177,LiVMnZnPdTa,1.0
16178,LiVMnZnHfTa,1.0
16179,LiVMnZrNbMo,2.0
16180,LiVMnZrNbPd,2.0
16181,LiVMnZrNbHf,1.0
16182,LiVMnZrNbTa,1.0
16183,LiVMnZrMoPd,2.0
16184,LiVMnZrMoHf,1.0
16185,LiVMnZrMoTa,1.0
16186,LiVMnZrPdHf,2.0
16187,LiVMnZrPdTa,1.0
16188,LiVMnZrHfTa,1.0
16189,LiVMnNbMoPd,2.0
16190,LiVMnNbMoHf,2.0
16191,LiVMnNbMoTa,2.0
16192,LiVMnNbPdHf,1.0
16193,LiVMnNbPdTa,1.0
16194,LiVMnNbHfTa,1.0
16195,LiVMnMoPdHf,1.0
16196,LiVMnMoPdTa,1.0
16197,LiVMnMoHfTa,1.0
16198,LiVMnPdHfTa,1.0
16199,LiVFeCoNiCu,2.0
16200,LiVFeCoNiZn,2.0
16201,LiVFeCoNiZr,2.0
16202,LiVFeCoNiNb,2.0
16203,LiVFeCoNiMo,2.0
16204,LiVFeCoNiPd,2.0
16205,LiVFeCoNiHf,1.0
16206,LiVFeCoNiTa,1.0
16207,LiVFeCoCuZn,2.0
16208,LiVFeCoCuZr,2.0
16209,LiVFeCoCuNb,2.0
16210,LiVFeCoCuMo,2.0
16211,LiVFeCoCuPd,2.0
16212,LiVFeCoCuHf,1.0
16213,LiVFeCoCuTa,1.0
16214,LiVFeCoZnZr,2.0
16215,LiVFeCoZnNb,2.0
16216,LiVFeCoZnMo,2.0
16217,LiVFeCoZnPd,2.0
16218,LiVFeCoZnHf,1.0
16219,LiVFeCoZnTa,1.0
16220,LiVFeCoZrNb,2.0
16221,LiVFeCoZrMo,2.0
16222,LiVFeCoZrPd,2.0
16223,LiVFeCoZrHf,1.0
16224,LiVFeCoZrTa,1.0
16225,LiVFeCoNbMo,2.0
16226,LiVFeCoNbPd,2.0
16227,LiVFeCoNbHf,1.0
16228,LiVFeCoNbTa,1.0
16229,LiVFeCoMoPd,2.0
16230,LiVFeCoMoHf,1.0
16231,LiVFeCoMoTa,1.0
16232,LiVFeCoPdHf,1.0
16233,LiVFeCoPdTa,1.0
16234,LiVFeCoHfTa,1.0
16235,LiVFeNiCuZn,2.0
16236,LiVFeNiCuZr,2.0
16237,LiVFeNiCuNb,2.0
16238,LiVFeNiCuMo,2.0
16239,LiVFeNiCuPd,2.0
16240,LiVFeNiCuHf,1.0
16241,LiVFeNiCuTa,1.0
16242,LiVFeNiZnZr,2.0
16243,LiVFeNiZnNb,2.0
16244,LiVFeNiZnMo,2.0
16245,LiVFeNiZnPd,2.0
16246,LiVFeNiZnHf,1.0
16247,LiVFeNiZnTa,1.0
16248,LiVFeNiZrNb,2.0
16249,LiVFeNiZrMo,2.0
16250,LiVFeNiZrPd,2.0
16251,LiVFeNiZrHf,1.0
16252,LiVFeNiZrTa,1.0
16253,LiVFeNiNbMo,2.0
16254,LiVFeNiNbPd,2.0
16255,LiVFeNiNbHf,1.0
16256,LiVFeNiNbTa,1.0
16257,LiVFeNiMoPd,2.0
16258,LiVFeNiMoHf,1.0
16259,LiVFeNiMoTa,1.0
16260,LiVFeNiPdHf,1.0
16261,LiVFeNiPdTa,1.0
16262,LiVFeNiHfTa,1.0
16263,LiVFeCuZnZr,2.0
16264,LiVFeCuZnNb,2.0
16265,LiVFeCuZnMo,2.0
16266,LiVFeCuZnPd,2.0
16267,LiVFeCuZnHf,1.0
16268,LiVFeCuZnTa,1.0
16269,LiVFeCuZrNb,2.0
16270,LiVFeCuZrMo,2.0
16271,LiVFeCuZrPd,2.0
16272,LiVFeCuZrHf,1.0
16273,LiVFeCuZrTa,1.0
16274,LiVFeCuNbMo,2.0
16275,LiVFeCuNbPd,2.0
16276,LiVFeCuNbHf,1.0
16277,LiVFeCuNbTa,1.0
16278,LiVFeCuMoPd,2.0
16279,LiVFeCuMoHf,2.0
16280,LiVFeCuMoTa,2.0
16281,LiVFeCuPdHf,1.0
16282,LiVFeCuPdTa,1.0
16283,LiVFeCuHfTa,1.0
16284,LiVFeZnZrNb,2.0
16285,LiVFeZnZrMo,2.0
16286,LiVFeZnZrPd,2.0
16287,LiVFeZnZrHf,1.0
16288,LiVFeZnZrTa,1.0
16289,LiVFeZnNbMo,2.0
16290,LiVFeZnNbPd,2.0
16291,LiVFeZnNbHf,1.0
16292,LiVFeZnNbTa,1.0
16293,LiVFeZnMoPd,1.0
16294,LiVFeZnMoHf,1.0
16295,LiVFeZnMoTa,1.0
16296,LiVFeZnPdHf,1.0
16297,LiVFeZnPdTa,1.0
16298,LiVFeZnHfTa,1.0
16299,LiVFeZrNbMo,2.0
16300,LiVFeZrNbPd,2.0
16301,LiVFeZrNbHf,1.0
16302,LiVFeZrNbTa,1.0
16303,LiVFeZrMoPd,2.0
16304,LiVFeZrMoHf,1.0
16305,LiVFeZrMoTa,1.0
16306,LiVFeZrPdHf,1.0
16307,LiVFeZrPdTa,1.0
16308,LiVFeZrHfTa,1.0
16309,LiVFeNbMoPd,2.0
16310,LiVFeNbMoHf,2.0
16311,LiVFeNbMoTa,2.0
16312,LiVFeNbPdHf,1.0
16313,LiVFeNbPdTa,1.0
16314,LiVFeNbHfTa,1.0
16315,LiVFeMoPdHf,1.0
16316,LiVFeMoPdTa,1.0
16317,LiVFeMoHfTa,1.0
16318,LiVFePdHfTa,1.0
16319,LiVCoNiCuZn,1.0
16320,LiVCoNiCuZr,2.0
16321,LiVCoNiCuNb,2.0
16322,LiVCoNiCuMo,2.0
16323,LiVCoNiCuPd,2.0
16324,LiVCoNiCuHf,1.0
16325,LiVCoNiCuTa,1.0
16326,LiVCoNiZnZr,2.0
16327,LiVCoNiZnNb,2.0
16328,LiVCoNiZnMo,1.0
16329,LiVCoNiZnPd,2.0
16330,LiVCoNiZnHf,1.0
16331,LiVCoNiZnTa,1.0
16332,LiVCoNiZrNb,2.0
16333,LiVCoNiZrMo,2.0
16334,LiVCoNiZrPd,2.0
16335,LiVCoNiZrHf,1.0
16336,LiVCoNiZrTa,1.0
16337,LiVCoNiNbMo,2.0
16338,LiVCoNiNbPd,2.0
16339,LiVCoNiNbHf,1.0
16340,LiVCoNiNbTa,1.0
16341,LiVCoNiMoPd,2.0
16342,LiVCoNiMoHf,1.0
16343,LiVCoNiMoTa,1.0
16344,LiVCoNiPdHf,1.0
16345,LiVCoNiPdTa,1.0
16346,LiVCoNiHfTa,1.0
16347,LiVCoCuZnZr,2.0
16348,LiVCoCuZnNb,2.0
16349,LiVCoCuZnMo,2.0
16350,LiVCoCuZnPd,2.0
16351,LiVCoCuZnHf,1.0
16352,LiVCoCuZnTa,1.0
16353,LiVCoCuZrNb,2.0
16354,LiVCoCuZrMo,2.0
16355,LiVCoCuZrPd,2.0
16356,LiVCoCuZrHf,1.0
16357,LiVCoCuZrTa,1.0
16358,LiVCoCuNbMo,2.0
16359,LiVCoCuNbPd,2.0
16360,LiVCoCuNbHf,2.0
16361,LiVCoCuNbTa,2.0
16362,LiVCoCuMoPd,2.0
16363,LiVCoCuMoHf,2.0
16364,LiVCoCuMoTa,2.0
16365,LiVCoCuPdHf,2.0
16366,LiVCoCuPdTa,1.0
16367,LiVCoCuHfTa,1.0
16368,LiVCoZnZrNb,2.0
16369,LiVCoZnZrMo,2.0
16370,LiVCoZnZrPd,2.0
16371,LiVCoZnZrHf,1.0
16372,LiVCoZnZrTa,1.0
16373,LiVCoZnNbMo,2.0
16374,LiVCoZnNbPd,2.0
16375,LiVCoZnNbHf,1.0
16376,LiVCoZnNbTa,1.0
16377,LiVCoZnMoPd,2.0
16378,LiVCoZnMoHf,1.0
16379,LiVCoZnMoTa,1.0
16380,LiVCoZnPdHf,1.0
16381,LiVCoZnPdTa,1.0
16382,LiVCoZnHfTa,1.0
16383,LiVCoZrNbMo,2.0
16384,LiVCoZrNbPd,2.0
16385,LiVCoZrNbHf,1.0
16386,LiVCoZrNbTa,1.0
16387,LiVCoZrMoPd,2.0
16388,LiVCoZrMoHf,1.0
16389,LiVCoZrMoTa,1.0
16390,LiVCoZrPdHf,2.0
16391,LiVCoZrPdTa,1.0
16392,LiVCoZrHfTa,1.0
16393,LiVCoNbMoPd,2.0
16394,LiVCoNbMoHf,2.0
16395,LiVCoNbMoTa,2.0
16396,LiVCoNbPdHf,1.0
16397,LiVCoNbPdTa,1.0
16398,LiVCoNbHfTa,1.0
16399,LiVCoMoPdHf,1.0
16400,LiVCoMoPdTa,1.0
16401,LiVCoMoHfTa,1.0
16402,LiVCoPdHfTa,1.0
16403,LiVNiCuZnZr,2.0
16404,LiVNiCuZnNb,2.0
16405,LiVNiCuZnMo,2.0
16406,LiVNiCuZnPd,2.0
16407,LiVNiCuZnHf,1.0
16408,LiVNiCuZnTa,1.0
16409,LiVNiCuZrNb,2.0
16410,LiVNiCuZrMo,2.0
16411,LiVNiCuZrPd,2.0
16412,LiVNiCuZrHf,1.0
16413,LiVNiCuZrTa,1.0
16414,LiVNiCuNbMo,2.0
16415,LiVNiCuNbPd,2.0
16416,LiVNiCuNbHf,2.0
16417,LiVNiCuNbTa,1.0
16418,LiVNiCuMoPd,2.0
16419,LiVNiCuMoHf,1.0
16420,LiVNiCuMoTa,2.0
16421,LiVNiCuPdHf,1.0
16422,LiVNiCuPdTa,1.0
16423,LiVNiCuHfTa,1.0
16424,LiVNiZnZrNb,2.0
16425,LiVNiZnZrMo,2.0
16426,LiVNiZnZrPd,2.0
16427,LiVNiZnZrHf,1.0
16428,LiVNiZnZrTa,1.0
16429,LiVNiZnNbMo,2.0
16430,LiVNiZnNbPd,2.0
16431,LiVNiZnNbHf,1.0
16432,LiVNiZnNbTa,1.0
16433,LiVNiZnMoPd,1.0
16434,LiVNiZnMoHf,1.0
16435,LiVNiZnMoTa,1.0
16436,LiVNiZnPdHf,1.0
16437,LiVNiZnPdTa,1.0
16438,LiVNiZnHfTa,1.0
16439,LiVNiZrNbMo,2.0
16440,LiVNiZrNbPd,2.0
16441,LiVNiZrNbHf,1.0
16442,LiVNiZrNbTa,1.0
16443,LiVNiZrMoPd,2.0
16444,LiVNiZrMoHf,1.0
16445,LiVNiZrMoTa,1.0
16446,LiVNiZrPdHf,1.0
16447,LiVNiZrPdTa,1.0
16448,LiVNiZrHfTa,1.0
16449,LiVNiNbMoPd,2.0
16450,LiVNiNbMoHf,2.0
16451,LiVNiNbMoTa,2.0
16452,LiVNiNbPdHf,1.0
16453,LiVNiNbPdTa,1.0
16454,LiVNiNbHfTa,1.0
16455,LiVNiMoPdHf,1.0
16456,LiVNiMoPdTa,1.0
16457,LiVNiMoHfTa,1.0
16458,LiVNiPdHfTa,1.0
16459,LiVCuZnZrNb,2.0
16460,LiVCuZnZrMo,2.0
16461,LiVCuZnZrPd,2.0
16462,LiVCuZnZrHf,1.0
16463,LiVCuZnZrTa,1.0
16464,LiVCuZnNbMo,2.0
16465,LiVCuZnNbPd,2.0
16466,LiVCuZnNbHf,2.0
16467,LiVCuZnNbTa,2.0
16468,LiVCuZnMoPd,1.0
16469,LiVCuZnMoHf,2.0
16470,LiVCuZnMoTa,2.0
16471,LiVCuZnPdHf,1.0
16472,LiVCuZnPdTa,1.0
16473,LiVCuZnHfTa,1.0
16474,LiVCuZrNbMo,2.0
16475,LiVCuZrNbPd,2.0
16476,LiVCuZrNbHf,2.0
16477,LiVCuZrNbTa,2.0
16478,LiVCuZrMoPd,2.0
16479,LiVCuZrMoHf,2.0
16480,LiVCuZrMoTa,2.0
16481,LiVCuZrPdHf,1.0
16482,LiVCuZrPdTa,1.0
16483,LiVCuZrHfTa,1.0
16484,LiVCuNbMoPd,2.0
16485,LiVCuNbMoHf,1.0
16486,LiVCuNbMoTa,1.0
16487,LiVCuNbPdHf,2.0
16488,LiVCuNbPdTa,2.0
16489,LiVCuNbHfTa,1.0
16490,LiVCuMoPdHf,2.0
16491,LiVCuMoPdTa,2.0
16492,LiVCuMoHfTa,1.0
16493,LiVCuPdHfTa,1.0
16494,LiVZnZrNbMo,2.0
16495,LiVZnZrNbPd,2.0
16496,LiVZnZrNbHf,1.0
16497,LiVZnZrNbTa,1.0
16498,LiVZnZrMoPd,2.0
16499,LiVZnZrMoHf,1.0
16500,LiVZnZrMoTa,1.0
16501,LiVZnZrPdHf,1.0
16502,LiVZnZrPdTa,1.0
16503,LiVZnZrHfTa,1.0
16504,LiVZnNbMoPd,1.0
16505,LiVZnNbMoHf,2.0
16506,LiVZnNbMoTa,1.0
16507,LiVZnNbPdHf,1.0
16508,LiVZnNbPdTa,1.0
16509,LiVZnNbHfTa,1.0
16510,LiVZnMoPdHf,1.0
16511,LiVZnMoPdTa,1.0
16512,LiVZnMoHfTa,1.0
16513,LiVZnPdHfTa,1.0
16514,LiVZrNbMoPd,2.0
16515,LiVZrNbMoHf,2.0
16516,LiVZrNbMoTa,2.0
16517,LiVZrNbPdHf,1.0
16518,LiVZrNbPdTa,1.0
16519,LiVZrNbHfTa,1.0
16520,LiVZrMoPdHf,1.0
16521,LiVZrMoPdTa,1.0
16522,LiVZrMoHfTa,1.0
16523,LiVZrPdHfTa,1.0
16524,LiVNbMoPdHf,2.0
16525,LiVNbMoPdTa,1.0
16526,LiVNbMoHfTa,1.0
16527,LiVNbPdHfTa,1.0
16528,LiVMoPdHfTa,1.0
16529,LiCrMnFeCoNi,1.0
16530,LiCrMnFeCoCu,2.0
16531,LiCrMnFeCoZn,1.0
16532,LiCrMnFeCoZr,2.0
16533,LiCrMnFeCoNb,2.0
16534,LiCrMnFeCoMo,2.0
16535,LiCrMnFeCoPd,2.0
16536,LiCrMnFeCoHf,1.0
16537,LiCrMnFeCoTa,1.0
16538,LiCrMnFeNiCu,1.0
16539,LiCrMnFeNiZn,2.0
16540,LiCrMnFeNiZr,2.0
16541,LiCrMnFeNiNb,2.0
16542,LiCrMnFeNiMo,2.0
16543,LiCrMnFeNiPd,2.0
16544,LiCrMnFeNiHf,1.0
16545,LiCrMnFeNiTa,1.0
16546,LiCrMnFeCuZn,2.0
16547,LiCrMnFeCuZr,2.0
16548,LiCrMnFeCuNb,2.0
16549,LiCrMnFeCuMo,2.0
16550,LiCrMnFeCuPd,2.0
16551,LiCrMnFeCuHf,2.0
16552,LiCrMnFeCuTa,2.0
16553,LiCrMnFeZnZr,2.0
16554,LiCrMnFeZnNb,2.0
16555,LiCrMnFeZnMo,2.0
16556,LiCrMnFeZnPd,2.0
16557,LiCrMnFeZnHf,1.0
16558,LiCrMnFeZnTa,1.0
16559,LiCrMnFeZrNb,2.0
16560,LiCrMnFeZrMo,2.0
16561,LiCrMnFeZrPd,2.0
16562,LiCrMnFeZrHf,1.0
16563,LiCrMnFeZrTa,1.0
16564,LiCrMnFeNbMo,2.0
16565,LiCrMnFeNbPd,2.0
16566,LiCrMnFeNbHf,2.0
16567,LiCrMnFeNbTa,2.0
16568,LiCrMnFeMoPd,2.0
16569,LiCrMnFeMoHf,2.0
16570,LiCrMnFeMoTa,2.0
16571,LiCrMnFePdHf,1.0
16572,LiCrMnFePdTa,1.0
16573,LiCrMnFeHfTa,1.0
16574,LiCrMnCoNiCu,1.0
16575,LiCrMnCoNiZn,1.0
16576,LiCrMnCoNiZr,2.0
16577,LiCrMnCoNiNb,2.0
16578,LiCrMnCoNiMo,2.0
16579,LiCrMnCoNiPd,2.0
16580,LiCrMnCoNiHf,1.0
16581,LiCrMnCoNiTa,1.0
16582,LiCrMnCoCuZn,2.0
16583,LiCrMnCoCuZr,2.0
16584,LiCrMnCoCuNb,2.0
16585,LiCrMnCoCuMo,2.0
16586,LiCrMnCoCuPd,2.0
16587,LiCrMnCoCuHf,2.0
16588,LiCrMnCoCuTa,2.0
16589,LiCrMnCoZnZr,2.0
16590,LiCrMnCoZnNb,2.0
16591,LiCrMnCoZnMo,2.0
16592,LiCrMnCoZnPd,2.0
16593,LiCrMnCoZnHf,1.0
16594,LiCrMnCoZnTa,1.0
16595,LiCrMnCoZrNb,2.0
16596,LiCrMnCoZrMo,2.0
16597,LiCrMnCoZrPd,2.0
16598,LiCrMnCoZrHf,1.0
16599,LiCrMnCoZrTa,1.0
16600,LiCrMnCoNbMo,2.0
16601,LiCrMnCoNbPd,2.0
16602,LiCrMnCoNbHf,2.0
16603,LiCrMnCoNbTa,2.0
16604,LiCrMnCoMoPd,2.0
16605,LiCrMnCoMoHf,2.0
16606,LiCrMnCoMoTa,2.0
16607,LiCrMnCoPdHf,1.0
16608,LiCrMnCoPdTa,1.0
16609,LiCrMnCoHfTa,1.0
16610,LiCrMnNiCuZn,2.0
16611,LiCrMnNiCuZr,2.0
16612,LiCrMnNiCuNb,2.0
16613,LiCrMnNiCuMo,2.0
16614,LiCrMnNiCuPd,2.0
16615,LiCrMnNiCuHf,2.0
16616,LiCrMnNiCuTa,2.0
16617,LiCrMnNiZnZr,2.0
16618,LiCrMnNiZnNb,2.0
16619,LiCrMnNiZnMo,2.0
16620,LiCrMnNiZnPd,2.0
16621,LiCrMnNiZnHf,1.0
16622,LiCrMnNiZnTa,1.0
16623,LiCrMnNiZrNb,2.0
16624,LiCrMnNiZrMo,2.0
16625,LiCrMnNiZrPd,2.0
16626,LiCrMnNiZrHf,1.0
16627,LiCrMnNiZrTa,1.0
16628,LiCrMnNiNbMo,2.0
16629,LiCrMnNiNbPd,2.0
16630,LiCrMnNiNbHf,2.0
16631,LiCrMnNiNbTa,1.0
16632,LiCrMnNiMoPd,2.0
16633,LiCrMnNiMoHf,1.0
16634,LiCrMnNiMoTa,2.0
16635,LiCrMnNiPdHf,1.0
16636,LiCrMnNiPdTa,1.0
16637,LiCrMnNiHfTa,1.0
16638,LiCrMnCuZnZr,2.0
16639,LiCrMnCuZnNb,2.0
16640,LiCrMnCuZnMo,2.0
16641,LiCrMnCuZnPd,2.0
16642,LiCrMnCuZnHf,2.0
16643,LiCrMnCuZnTa,2.0
16644,LiCrMnCuZrNb,2.0
16645,LiCrMnCuZrMo,2.0
16646,LiCrMnCuZrPd,2.0
16647,LiCrMnCuZrHf,2.0
16648,LiCrMnCuZrTa,2.0
16649,LiCrMnCuNbMo,2.0
16650,LiCrMnCuNbPd,2.0
16651,LiCrMnCuNbHf,1.0
16652,LiCrMnCuNbTa,1.0
16653,LiCrMnCuMoPd,2.0
16654,LiCrMnCuMoHf,1.0
16655,LiCrMnCuMoTa,1.0
16656,LiCrMnCuPdHf,2.0
16657,LiCrMnCuPdTa,2.0
16658,LiCrMnCuHfTa,1.0
16659,LiCrMnZnZrNb,2.0
16660,LiCrMnZnZrMo,2.0
16661,LiCrMnZnZrPd,2.0
16662,LiCrMnZnZrHf,1.0
16663,LiCrMnZnZrTa,1.0
16664,LiCrMnZnNbMo,2.0
16665,LiCrMnZnNbPd,2.0
