,Composition_Formula,GBTPredict
12899,MgCuZnPdHfTa,1.0
12900,MgCuZrNbMoPd,2.0
12901,MgCuZrNbMoHf,2.0
12902,MgCuZrNbMoTa,2.0
12903,MgCuZrNbPdHf,1.0
12904,MgCuZrNbPdTa,1.0
12905,MgCuZrNbHfTa,1.0
12906,MgCuZrMoPdHf,1.0
12907,MgCuZrMoPdTa,1.0
12908,MgCuZrMoHfTa,1.0
12909,MgCuZrPdHfTa,1.0
12910,MgCuNbMoPdHf,2.0
12911,MgCuNbMoPdTa,1.0
12912,MgCuNbMoHfTa,2.0
12913,MgCuNbPdHfTa,1.0
12914,MgCuMoPdHfTa,1.0
12915,MgZnZrNbMoPd,1.0
12916,MgZnZrNbMoHf,1.0
12917,MgZnZrNbMoTa,1.0
12918,MgZnZrNbPdHf,1.0
12919,MgZnZrNbPdTa,1.0
12920,MgZnZrNbHfTa,1.0
12921,MgZnZrMoPdHf,1.0
12922,MgZnZrMoPdTa,1.0
12923,MgZnZrMoHfTa,1.0
12924,MgZnZrPdHfTa,1.0
12925,MgZnNbMoPdHf,1.0
12926,MgZnNbMoPdTa,1.0
12927,MgZnNbMoHfTa,1.0
12928,MgZnNbPdHfTa,1.0
12929,MgZnMoPdHfTa,1.0
12930,MgZrNbMoPdHf,1.0
12931,MgZrNbMoPdTa,1.0
12932,MgZrNbMoHfTa,1.0
12933,MgZrNbPdHfTa,1.0
12934,MgZrMoPdHfTa,1.0
12935,MgNbMoPdHfTa,1.0
12936,AlTiVCrMnFe,1.0
12937,AlTiVCrMnCo,1.0
12938,AlTiVCrMnNi,2.0
12939,AlTiVCrMnCu,2.0
12940,AlTiVCrMnZn,2.0
12941,AlTiVCrMnZr,1.0
12942,AlTiVCrMnNb,0.0
12943,AlTiVCrMnMo,1.0
12944,AlTiVCrMnPd,2.0
12945,AlTiVCrMnHf,1.0
12946,AlTiVCrMnTa,1.0
12947,AlTiVCrFeCo,1.0
12948,AlTiVCrFeNi,2.0
12949,AlTiVCrFeCu,2.0
12950,AlTiVCrFeZn,2.0
12951,AlTiVCrFeZr,0.0
12952,AlTiVCrFeNb,0.0
12953,AlTiVCrFeMo,0.0
12954,AlTiVCrFePd,2.0
12955,AlTiVCrFeHf,1.0
12956,AlTiVCrFeTa,1.0
12957,AlTiVCrCoNi,2.0
12958,AlTiVCrCoCu,2.0
12959,AlTiVCrCoZn,1.0
12960,AlTiVCrCoZr,0.0
12961,AlTiVCrCoNb,1.0
12962,AlTiVCrCoMo,1.0
12963,AlTiVCrCoPd,2.0
12964,AlTiVCrCoHf,1.0
12965,AlTiVCrCoTa,1.0
12966,AlTiVCrNiCu,2.0
12967,AlTiVCrNiZn,2.0
12968,AlTiVCrNiZr,2.0
12969,AlTiVCrNiNb,0.0
12970,AlTiVCrNiMo,0.0
12971,AlTiVCrNiPd,2.0
12972,AlTiVCrNiHf,1.0
12973,AlTiVCrNiTa,1.0
12974,AlTiVCrCuZn,2.0
12975,AlTiVCrCuZr,2.0
12976,AlTiVCrCuNb,2.0
12977,AlTiVCrCuMo,2.0
12978,AlTiVCrCuPd,2.0
12979,AlTiVCrCuHf,1.0
12980,AlTiVCrCuTa,1.0
12981,AlTiVCrZnZr,1.0
12982,AlTiVCrZnNb,2.0
12983,AlTiVCrZnMo,2.0
12984,AlTiVCrZnPd,2.0
12985,AlTiVCrZnHf,1.0
12986,AlTiVCrZnTa,1.0
12987,AlTiVCrZrNb,0.0
12988,AlTiVCrZrMo,0.0
12989,AlTiVCrZrPd,2.0
12990,AlTiVCrZrHf,1.0
12991,AlTiVCrZrTa,1.0
12992,AlTiVCrNbMo,2.0
12993,AlTiVCrNbPd,2.0
12994,AlTiVCrNbHf,1.0
12995,AlTiVCrNbTa,1.0
12996,AlTiVCrMoPd,1.0
12997,AlTiVCrMoHf,1.0
12998,AlTiVCrMoTa,1.0
12999,AlTiVCrPdHf,1.0
13000,AlTiVCrPdTa,1.0
13001,AlTiVCrHfTa,1.0
13002,AlTiVMnFeCo,1.0
13003,AlTiVMnFeNi,2.0
13004,AlTiVMnFeCu,2.0
13005,AlTiVMnFeZn,2.0
13006,AlTiVMnFeZr,0.0
13007,AlTiVMnFeNb,1.0
13008,AlTiVMnFeMo,0.0
13009,AlTiVMnFePd,2.0
13010,AlTiVMnFeHf,1.0
13011,AlTiVMnFeTa,1.0
13012,AlTiVMnCoNi,2.0
13013,AlTiVMnCoCu,2.0
13014,AlTiVMnCoZn,1.0
13015,AlTiVMnCoZr,0.0
13016,AlTiVMnCoNb,1.0
13017,AlTiVMnCoMo,1.0
13018,AlTiVMnCoPd,2.0
13019,AlTiVMnCoHf,1.0
13020,AlTiVMnCoTa,1.0
13021,AlTiVMnNiCu,2.0
13022,AlTiVMnNiZn,2.0
13023,AlTiVMnNiZr,2.0
13024,AlTiVMnNiNb,1.0
13025,AlTiVMnNiMo,2.0
13026,AlTiVMnNiPd,2.0
13027,AlTiVMnNiHf,1.0
13028,AlTiVMnNiTa,1.0
13029,AlTiVMnCuZn,2.0
13030,AlTiVMnCuZr,2.0
13031,AlTiVMnCuNb,2.0
13032,AlTiVMnCuMo,2.0
13033,AlTiVMnCuPd,2.0
13034,AlTiVMnCuHf,1.0
13035,AlTiVMnCuTa,1.0
13036,AlTiVMnZnZr,2.0
13037,AlTiVMnZnNb,2.0
13038,AlTiVMnZnMo,2.0
13039,AlTiVMnZnPd,2.0
13040,AlTiVMnZnHf,1.0
13041,AlTiVMnZnTa,1.0
13042,AlTiVMnZrNb,1.0
13043,AlTiVMnZrMo,0.0
13044,AlTiVMnZrPd,2.0
13045,AlTiVMnZrHf,1.0
13046,AlTiVMnZrTa,1.0
13047,AlTiVMnNbMo,0.0
13048,AlTiVMnNbPd,2.0
13049,AlTiVMnNbHf,1.0
13050,AlTiVMnNbTa,1.0
13051,AlTiVMnMoPd,2.0
13052,AlTiVMnMoHf,1.0
13053,AlTiVMnMoTa,1.0
13054,AlTiVMnPdHf,1.0
13055,AlTiVMnPdTa,1.0
13056,AlTiVMnHfTa,1.0
13057,AlTiVFeCoNi,2.0
13058,AlTiVFeCoCu,2.0
13059,AlTiVFeCoZn,1.0
13060,AlTiVFeCoZr,0.0
13061,AlTiVFeCoNb,2.0
13062,AlTiVFeCoMo,2.0
13063,AlTiVFeCoPd,2.0
13064,AlTiVFeCoHf,1.0
13065,AlTiVFeCoTa,1.0
13066,AlTiVFeNiCu,2.0
13067,AlTiVFeNiZn,2.0
13068,AlTiVFeNiZr,2.0
13069,AlTiVFeNiNb,2.0
13070,AlTiVFeNiMo,2.0
13071,AlTiVFeNiPd,2.0
13072,AlTiVFeNiHf,1.0
13073,AlTiVFeNiTa,1.0
13074,AlTiVFeCuZn,2.0
13075,AlTiVFeCuZr,2.0
13076,AlTiVFeCuNb,2.0
13077,AlTiVFeCuMo,2.0
13078,AlTiVFeCuPd,2.0
13079,AlTiVFeCuHf,1.0
13080,AlTiVFeCuTa,1.0
13081,AlTiVFeZnZr,2.0
13082,AlTiVFeZnNb,2.0
13083,AlTiVFeZnMo,2.0
13084,AlTiVFeZnPd,2.0
13085,AlTiVFeZnHf,1.0
13086,AlTiVFeZnTa,1.0
13087,AlTiVFeZrNb,0.0
13088,AlTiVFeZrMo,0.0
13089,AlTiVFeZrPd,2.0
13090,AlTiVFeZrHf,1.0
13091,AlTiVFeZrTa,1.0
13092,AlTiVFeNbMo,0.0
13093,AlTiVFeNbPd,2.0
13094,AlTiVFeNbHf,1.0
13095,AlTiVFeNbTa,1.0
13096,AlTiVFeMoPd,2.0
13097,AlTiVFeMoHf,1.0
13098,AlTiVFeMoTa,1.0
13099,AlTiVFePdHf,1.0
13100,AlTiVFePdTa,1.0
13101,AlTiVFeHfTa,1.0
13102,AlTiVCoNiCu,1.0
13103,AlTiVCoNiZn,1.0
13104,AlTiVCoNiZr,2.0
13105,AlTiVCoNiNb,2.0
13106,AlTiVCoNiMo,2.0
13107,AlTiVCoNiPd,2.0
13108,AlTiVCoNiHf,1.0
13109,AlTiVCoNiTa,1.0
13110,AlTiVCoCuZn,1.0
13111,AlTiVCoCuZr,2.0
13112,AlTiVCoCuNb,2.0
13113,AlTiVCoCuMo,2.0
13114,AlTiVCoCuPd,2.0
13115,AlTiVCoCuHf,1.0
13116,AlTiVCoCuTa,1.0
13117,AlTiVCoZnZr,2.0
13118,AlTiVCoZnNb,2.0
13119,AlTiVCoZnMo,2.0
13120,AlTiVCoZnPd,2.0
13121,AlTiVCoZnHf,1.0
13122,AlTiVCoZnTa,1.0
13123,AlTiVCoZrNb,0.0
13124,AlTiVCoZrMo,0.0
13125,AlTiVCoZrPd,2.0
13126,AlTiVCoZrHf,1.0
13127,AlTiVCoZrTa,1.0
13128,AlTiVCoNbMo,1.0
13129,AlTiVCoNbPd,2.0
13130,AlTiVCoNbHf,1.0
13131,AlTiVCoNbTa,1.0
13132,AlTiVCoMoPd,2.0
13133,AlTiVCoMoHf,1.0
13134,AlTiVCoMoTa,1.0
13135,AlTiVCoPdHf,1.0
13136,AlTiVCoPdTa,1.0
13137,AlTiVCoHfTa,1.0
13138,AlTiVNiCuZn,1.0
13139,AlTiVNiCuZr,2.0
13140,AlTiVNiCuNb,2.0
13141,AlTiVNiCuMo,2.0
13142,AlTiVNiCuPd,2.0
13143,AlTiVNiCuHf,1.0
13144,AlTiVNiCuTa,1.0
13145,AlTiVNiZnZr,2.0
13146,AlTiVNiZnNb,2.0
13147,AlTiVNiZnMo,2.0
13148,AlTiVNiZnPd,2.0
13149,AlTiVNiZnHf,1.0
13150,AlTiVNiZnTa,1.0
13151,AlTiVNiZrNb,1.0
13152,AlTiVNiZrMo,1.0
13153,AlTiVNiZrPd,2.0
13154,AlTiVNiZrHf,1.0
13155,AlTiVNiZrTa,1.0
13156,AlTiVNiNbMo,0.0
13157,AlTiVNiNbPd,2.0
13158,AlTiVNiNbHf,1.0
13159,AlTiVNiNbTa,1.0
13160,AlTiVNiMoPd,2.0
13161,AlTiVNiMoHf,1.0
13162,AlTiVNiMoTa,1.0
13163,AlTiVNiPdHf,1.0
13164,AlTiVNiPdTa,1.0
13165,AlTiVNiHfTa,1.0
13166,AlTiVCuZnZr,2.0
13167,AlTiVCuZnNb,2.0
13168,AlTiVCuZnMo,2.0
13169,AlTiVCuZnPd,1.0
13170,AlTiVCuZnHf,1.0
13171,AlTiVCuZnTa,1.0
13172,AlTiVCuZrNb,2.0
13173,AlTiVCuZrMo,2.0
13174,AlTiVCuZrPd,2.0
13175,AlTiVCuZrHf,1.0
13176,AlTiVCuZrTa,1.0
13177,AlTiVCuNbMo,2.0
13178,AlTiVCuNbPd,2.0
13179,AlTiVCuNbHf,1.0
13180,AlTiVCuNbTa,1.0
13181,AlTiVCuMoPd,2.0
13182,AlTiVCuMoHf,1.0
13183,AlTiVCuMoTa,1.0
13184,AlTiVCuPdHf,1.0
13185,AlTiVCuPdTa,1.0
13186,AlTiVCuHfTa,1.0
13187,AlTiVZnZrNb,1.0
13188,AlTiVZnZrMo,1.0
13189,AlTiVZnZrPd,2.0
13190,AlTiVZnZrHf,1.0
13191,AlTiVZnZrTa,1.0
13192,AlTiVZnNbMo,1.0
13193,AlTiVZnNbPd,2.0
13194,AlTiVZnNbHf,1.0
13195,AlTiVZnNbTa,1.0
13196,AlTiVZnMoPd,1.0
13197,AlTiVZnMoHf,1.0
13198,AlTiVZnMoTa,1.0
13199,AlTiVZnPdHf,1.0
13200,AlTiVZnPdTa,1.0
13201,AlTiVZnHfTa,1.0
13202,AlTiVZrNbMo,1.0
13203,AlTiVZrNbPd,2.0
13204,AlTiVZrNbHf,1.0
13205,AlTiVZrNbTa,1.0
13206,AlTiVZrMoPd,2.0
13207,AlTiVZrMoHf,1.0
13208,AlTiVZrMoTa,1.0
13209,AlTiVZrPdHf,1.0
13210,AlTiVZrPdTa,1.0
13211,AlTiVZrHfTa,1.0
13212,AlTiVNbMoPd,1.0
13213,AlTiVNbMoHf,1.0
13214,AlTiVNbMoTa,1.0
13215,AlTiVNbPdHf,1.0
13216,AlTiVNbPdTa,1.0
13217,AlTiVNbHfTa,1.0
13218,AlTiVMoPdHf,1.0
13219,AlTiVMoPdTa,1.0
13220,AlTiVMoHfTa,1.0
13221,AlTiVPdHfTa,1.0
13222,AlTiCrMnFeCo,1.0
13223,AlTiCrMnFeNi,2.0
13224,AlTiCrMnFeCu,2.0
13225,AlTiCrMnFeZn,2.0
13226,AlTiCrMnFeZr,2.0
13227,AlTiCrMnFeNb,0.0
13228,AlTiCrMnFeMo,1.0
13229,AlTiCrMnFePd,2.0
13230,AlTiCrMnFeHf,1.0
13231,AlTiCrMnFeTa,1.0
13232,AlTiCrMnCoNi,2.0
13233,AlTiCrMnCoCu,2.0
13234,AlTiCrMnCoZn,1.0
13235,AlTiCrMnCoZr,2.0
13236,AlTiCrMnCoNb,1.0
13237,AlTiCrMnCoMo,1.0
13238,AlTiCrMnCoPd,2.0
13239,AlTiCrMnCoHf,1.0
13240,AlTiCrMnCoTa,1.0
13241,AlTiCrMnNiCu,2.0
13242,AlTiCrMnNiZn,2.0
13243,AlTiCrMnNiZr,2.0
13244,AlTiCrMnNiNb,2.0
13245,AlTiCrMnNiMo,2.0
13246,AlTiCrMnNiPd,2.0
13247,AlTiCrMnNiHf,1.0
13248,AlTiCrMnNiTa,1.0
13249,AlTiCrMnCuZn,2.0
13250,AlTiCrMnCuZr,2.0
13251,AlTiCrMnCuNb,2.0
13252,AlTiCrMnCuMo,2.0
13253,AlTiCrMnCuPd,2.0
13254,AlTiCrMnCuHf,1.0
13255,AlTiCrMnCuTa,1.0
13256,AlTiCrMnZnZr,2.0
13257,AlTiCrMnZnNb,2.0
13258,AlTiCrMnZnMo,2.0
13259,AlTiCrMnZnPd,2.0
13260,AlTiCrMnZnHf,1.0
13261,AlTiCrMnZnTa,1.0
13262,AlTiCrMnZrNb,0.0
13263,AlTiCrMnZrMo,0.0
13264,AlTiCrMnZrPd,2.0
13265,AlTiCrMnZrHf,1.0
13266,AlTiCrMnZrTa,1.0
13267,AlTiCrMnNbMo,2.0
13268,AlTiCrMnNbPd,2.0
13269,AlTiCrMnNbHf,1.0
13270,AlTiCrMnNbTa,1.0
13271,AlTiCrMnMoPd,2.0
13272,AlTiCrMnMoHf,1.0
13273,AlTiCrMnMoTa,1.0
13274,AlTiCrMnPdHf,1.0
13275,AlTiCrMnPdTa,1.0
13276,AlTiCrMnHfTa,1.0
13277,AlTiCrFeCoNi,2.0
13278,AlTiCrFeCoCu,2.0
13279,AlTiCrFeCoZn,1.0
13280,AlTiCrFeCoZr,0.0
13281,AlTiCrFeCoNb,2.0
13282,AlTiCrFeCoMo,2.0
13283,AlTiCrFeCoPd,2.0
13284,AlTiCrFeCoHf,1.0
13285,AlTiCrFeCoTa,1.0
13286,AlTiCrFeNiCu,2.0
13287,AlTiCrFeNiZn,2.0
13288,AlTiCrFeNiZr,2.0
13289,AlTiCrFeNiNb,2.0
13290,AlTiCrFeNiMo,2.0
13291,AlTiCrFeNiPd,2.0
13292,AlTiCrFeNiHf,1.0
13293,AlTiCrFeNiTa,1.0
13294,AlTiCrFeCuZn,2.0
13295,AlTiCrFeCuZr,2.0
13296,AlTiCrFeCuNb,2.0
13297,AlTiCrFeCuMo,2.0
13298,AlTiCrFeCuPd,2.0
13299,AlTiCrFeCuHf,1.0
13300,AlTiCrFeCuTa,1.0
13301,AlTiCrFeZnZr,2.0
13302,AlTiCrFeZnNb,2.0
13303,AlTiCrFeZnMo,2.0
13304,AlTiCrFeZnPd,2.0
13305,AlTiCrFeZnHf,1.0
13306,AlTiCrFeZnTa,1.0
13307,AlTiCrFeZrNb,0.0
13308,AlTiCrFeZrMo,0.0
13309,AlTiCrFeZrPd,2.0
13310,AlTiCrFeZrHf,1.0
13311,AlTiCrFeZrTa,1.0
13312,AlTiCrFeNbMo,2.0
13313,AlTiCrFeNbPd,2.0
13314,AlTiCrFeNbHf,1.0
13315,AlTiCrFeNbTa,1.0
13316,AlTiCrFeMoPd,2.0
13317,AlTiCrFeMoHf,1.0
13318,AlTiCrFeMoTa,1.0
13319,AlTiCrFePdHf,1.0
13320,AlTiCrFePdTa,1.0
13321,AlTiCrFeHfTa,1.0
13322,AlTiCrCoNiCu,1.0
13323,AlTiCrCoNiZn,1.0
13324,AlTiCrCoNiZr,2.0
13325,AlTiCrCoNiNb,2.0
13326,AlTiCrCoNiMo,2.0
13327,AlTiCrCoNiPd,2.0
13328,AlTiCrCoNiHf,1.0
13329,AlTiCrCoNiTa,1.0
13330,AlTiCrCoCuZn,1.0
13331,AlTiCrCoCuZr,2.0
13332,AlTiCrCoCuNb,2.0
13333,AlTiCrCoCuMo,2.0
13334,AlTiCrCoCuPd,2.0
13335,AlTiCrCoCuHf,2.0
13336,AlTiCrCoCuTa,1.0
13337,AlTiCrCoZnZr,2.0
13338,AlTiCrCoZnNb,2.0
13339,AlTiCrCoZnMo,2.0
13340,AlTiCrCoZnPd,2.0
13341,AlTiCrCoZnHf,1.0
13342,AlTiCrCoZnTa,1.0
13343,AlTiCrCoZrNb,0.0
13344,AlTiCrCoZrMo,0.0
13345,AlTiCrCoZrPd,2.0
13346,AlTiCrCoZrHf,1.0
13347,AlTiCrCoZrTa,1.0
13348,AlTiCrCoNbMo,2.0
13349,AlTiCrCoNbPd,2.0
13350,AlTiCrCoNbHf,1.0
13351,AlTiCrCoNbTa,1.0
13352,AlTiCrCoMoPd,2.0
13353,AlTiCrCoMoHf,1.0
13354,AlTiCrCoMoTa,1.0
13355,AlTiCrCoPdHf,1.0
13356,AlTiCrCoPdTa,1.0
13357,AlTiCrCoHfTa,1.0
13358,AlTiCrNiCuZn,1.0
13359,AlTiCrNiCuZr,2.0
13360,AlTiCrNiCuNb,2.0
13361,AlTiCrNiCuMo,2.0
13362,AlTiCrNiCuPd,2.0
13363,AlTiCrNiCuHf,1.0
13364,AlTiCrNiCuTa,1.0
13365,AlTiCrNiZnZr,2.0
13366,AlTiCrNiZnNb,2.0
13367,AlTiCrNiZnMo,2.0
13368,AlTiCrNiZnPd,2.0
13369,AlTiCrNiZnHf,1.0
13370,AlTiCrNiZnTa,1.0
13371,AlTiCrNiZrNb,2.0
13372,AlTiCrNiZrMo,2.0
13373,AlTiCrNiZrPd,2.0
13374,AlTiCrNiZrHf,1.0
13375,AlTiCrNiZrTa,1.0
13376,AlTiCrNiNbMo,2.0
13377,AlTiCrNiNbPd,2.0
13378,AlTiCrNiNbHf,1.0
13379,AlTiCrNiNbTa,1.0
13380,AlTiCrNiMoPd,2.0
13381,AlTiCrNiMoHf,1.0
13382,AlTiCrNiMoTa,1.0
13383,AlTiCrNiPdHf,1.0
13384,AlTiCrNiPdTa,1.0
13385,AlTiCrNiHfTa,1.0
13386,AlTiCrCuZnZr,2.0
13387,AlTiCrCuZnNb,2.0
13388,AlTiCrCuZnMo,2.0
13389,AlTiCrCuZnPd,2.0
13390,AlTiCrCuZnHf,1.0
13391,AlTiCrCuZnTa,1.0
13392,AlTiCrCuZrNb,2.0
13393,AlTiCrCuZrMo,2.0
13394,AlTiCrCuZrPd,2.0
13395,AlTiCrCuZrHf,1.0
13396,AlTiCrCuZrTa,1.0
13397,AlTiCrCuNbMo,2.0
13398,AlTiCrCuNbPd,2.0
13399,AlTiCrCuNbHf,2.0
13400,AlTiCrCuNbTa,1.0
13401,AlTiCrCuMoPd,2.0
13402,AlTiCrCuMoHf,1.0
13403,AlTiCrCuMoTa,1.0
13404,AlTiCrCuPdHf,1.0
13405,AlTiCrCuPdTa,1.0
13406,AlTiCrCuHfTa,1.0
13407,AlTiCrZnZrNb,2.0
13408,AlTiCrZnZrMo,2.0
13409,AlTiCrZnZrPd,2.0
13410,AlTiCrZnZrHf,1.0
13411,AlTiCrZnZrTa,1.0
13412,AlTiCrZnNbMo,2.0
13413,AlTiCrZnNbPd,2.0
13414,AlTiCrZnNbHf,1.0
13415,AlTiCrZnNbTa,1.0
13416,AlTiCrZnMoPd,2.0
13417,AlTiCrZnMoHf,1.0
13418,AlTiCrZnMoTa,1.0
13419,AlTiCrZnPdHf,1.0
13420,AlTiCrZnPdTa,1.0
13421,AlTiCrZnHfTa,1.0
13422,AlTiCrZrNbMo,2.0
13423,AlTiCrZrNbPd,2.0
13424,AlTiCrZrNbHf,1.0
13425,AlTiCrZrNbTa,1.0
13426,AlTiCrZrMoPd,2.0
13427,AlTiCrZrMoHf,1.0
13428,AlTiCrZrMoTa,1.0
13429,AlTiCrZrPdHf,1.0
13430,AlTiCrZrPdTa,1.0
13431,AlTiCrZrHfTa,1.0
13432,AlTiCrNbMoPd,2.0
13433,AlTiCrNbMoHf,2.0
13434,AlTiCrNbMoTa,1.0
13435,AlTiCrNbPdHf,1.0
13436,AlTiCrNbPdTa,1.0
13437,AlTiCrNbHfTa,1.0
13438,AlTiCrMoPdHf,1.0
13439,AlTiCrMoPdTa,1.0
13440,AlTiCrMoHfTa,1.0
13441,AlTiCrPdHfTa,1.0
13442,AlTiMnFeCoNi,1.0
13443,AlTiMnFeCoCu,1.0
13444,AlTiMnFeCoZn,1.0
13445,AlTiMnFeCoZr,2.0
13446,AlTiMnFeCoNb,2.0
13447,AlTiMnFeCoMo,2.0
13448,AlTiMnFeCoPd,2.0
13449,AlTiMnFeCoHf,1.0
13450,AlTiMnFeCoTa,1.0
13451,AlTiMnFeNiCu,1.0
13452,AlTiMnFeNiZn,2.0
13453,AlTiMnFeNiZr,2.0
13454,AlTiMnFeNiNb,2.0
13455,AlTiMnFeNiMo,2.0
13456,AlTiMnFeNiPd,2.0
13457,AlTiMnFeNiHf,1.0
13458,AlTiMnFeNiTa,1.0
13459,AlTiMnFeCuZn,1.0
13460,AlTiMnFeCuZr,2.0
13461,AlTiMnFeCuNb,2.0
13462,AlTiMnFeCuMo,2.0
13463,AlTiMnFeCuPd,2.0
13464,AlTiMnFeCuHf,1.0
13465,AlTiMnFeCuTa,1.0
13466,AlTiMnFeZnZr,2.0
13467,AlTiMnFeZnNb,2.0
13468,AlTiMnFeZnMo,2.0
13469,AlTiMnFeZnPd,2.0
13470,AlTiMnFeZnHf,1.0
13471,AlTiMnFeZnTa,1.0
13472,AlTiMnFeZrNb,1.0
13473,AlTiMnFeZrMo,0.0
13474,AlTiMnFeZrPd,2.0
13475,AlTiMnFeZrHf,1.0
13476,AlTiMnFeZrTa,1.0
13477,AlTiMnFeNbMo,0.0
13478,AlTiMnFeNbPd,2.0
13479,AlTiMnFeNbHf,1.0
13480,AlTiMnFeNbTa,1.0
13481,AlTiMnFeMoPd,2.0
13482,AlTiMnFeMoHf,1.0
13483,AlTiMnFeMoTa,1.0
13484,AlTiMnFePdHf,1.0
13485,AlTiMnFePdTa,1.0
13486,AlTiMnFeHfTa,1.0
13487,AlTiMnCoNiCu,1.0
13488,AlTiMnCoNiZn,1.0
13489,AlTiMnCoNiZr,2.0
13490,AlTiMnCoNiNb,2.0
13491,AlTiMnCoNiMo,2.0
13492,AlTiMnCoNiPd,2.0
13493,AlTiMnCoNiHf,1.0
13494,AlTiMnCoNiTa,1.0
13495,AlTiMnCoCuZn,1.0
13496,AlTiMnCoCuZr,2.0
13497,AlTiMnCoCuNb,2.0
13498,AlTiMnCoCuMo,2.0
13499,AlTiMnCoCuPd,2.0
13500,AlTiMnCoCuHf,1.0
13501,AlTiMnCoCuTa,1.0
13502,AlTiMnCoZnZr,2.0
13503,AlTiMnCoZnNb,2.0
13504,AlTiMnCoZnMo,2.0
13505,AlTiMnCoZnPd,2.0
13506,AlTiMnCoZnHf,1.0
13507,AlTiMnCoZnTa,1.0
13508,AlTiMnCoZrNb,0.0
13509,AlTiMnCoZrMo,1.0
13510,AlTiMnCoZrPd,2.0
13511,AlTiMnCoZrHf,1.0
13512,AlTiMnCoZrTa,1.0
13513,AlTiMnCoNbMo,1.0
13514,AlTiMnCoNbPd,2.0
13515,AlTiMnCoNbHf,1.0
13516,AlTiMnCoNbTa,1.0
13517,AlTiMnCoMoPd,2.0
13518,AlTiMnCoMoHf,1.0
13519,AlTiMnCoMoTa,1.0
13520,AlTiMnCoPdHf,1.0
13521,AlTiMnCoPdTa,1.0
13522,AlTiMnCoHfTa,1.0
13523,AlTiMnNiCuZn,1.0
13524,AlTiMnNiCuZr,2.0
13525,AlTiMnNiCuNb,2.0
13526,AlTiMnNiCuMo,2.0
13527,AlTiMnNiCuPd,2.0
13528,AlTiMnNiCuHf,1.0
13529,AlTiMnNiCuTa,1.0
13530,AlTiMnNiZnZr,2.0
13531,AlTiMnNiZnNb,2.0
13532,AlTiMnNiZnMo,2.0
13533,AlTiMnNiZnPd,2.0
13534,AlTiMnNiZnHf,1.0
13535,AlTiMnNiZnTa,1.0
13536,AlTiMnNiZrNb,1.0
13537,AlTiMnNiZrMo,1.0
13538,AlTiMnNiZrPd,2.0
13539,AlTiMnNiZrHf,1.0
13540,AlTiMnNiZrTa,1.0
13541,AlTiMnNiNbMo,0.0
13542,AlTiMnNiNbPd,2.0
13543,AlTiMnNiNbHf,1.0
13544,AlTiMnNiNbTa,1.0
13545,AlTiMnNiMoPd,2.0
13546,AlTiMnNiMoHf,1.0
13547,AlTiMnNiMoTa,1.0
13548,AlTiMnNiPdHf,1.0
13549,AlTiMnNiPdTa,1.0
13550,AlTiMnNiHfTa,1.0
13551,AlTiMnCuZnZr,2.0
13552,AlTiMnCuZnNb,2.0
13553,AlTiMnCuZnMo,2.0
13554,AlTiMnCuZnPd,2.0
13555,AlTiMnCuZnHf,1.0
13556,AlTiMnCuZnTa,1.0
13557,AlTiMnCuZrNb,2.0
13558,AlTiMnCuZrMo,2.0
13559,AlTiMnCuZrPd,2.0
13560,AlTiMnCuZrHf,1.0
13561,AlTiMnCuZrTa,1.0
13562,AlTiMnCuNbMo,2.0
13563,AlTiMnCuNbPd,2.0
13564,AlTiMnCuNbHf,1.0
13565,AlTiMnCuNbTa,1.0
13566,AlTiMnCuMoPd,2.0
13567,AlTiMnCuMoHf,1.0
13568,AlTiMnCuMoTa,1.0
13569,AlTiMnCuPdHf,1.0
13570,AlTiMnCuPdTa,1.0
13571,AlTiMnCuHfTa,1.0
13572,AlTiMnZnZrNb,2.0
13573,AlTiMnZnZrMo,2.0
13574,AlTiMnZnZrPd,2.0
13575,AlTiMnZnZrHf,1.0
13576,AlTiMnZnZrTa,1.0
13577,AlTiMnZnNbMo,2.0
13578,AlTiMnZnNbPd,2.0
13579,AlTiMnZnNbHf,1.0
13580,AlTiMnZnNbTa,1.0
13581,AlTiMnZnMoPd,2.0
13582,AlTiMnZnMoHf,1.0
13583,AlTiMnZnMoTa,1.0
13584,AlTiMnZnPdHf,1.0
13585,AlTiMnZnPdTa,1.0
13586,AlTiMnZnHfTa,1.0
13587,AlTiMnZrNbMo,1.0
13588,AlTiMnZrNbPd,2.0
13589,AlTiMnZrNbHf,1.0
13590,AlTiMnZrNbTa,1.0
13591,AlTiMnZrMoPd,2.0
13592,AlTiMnZrMoHf,1.0
13593,AlTiMnZrMoTa,1.0
13594,AlTiMnZrPdHf,1.0
13595,AlTiMnZrPdTa,1.0
13596,AlTiMnZrHfTa,1.0
13597,AlTiMnNbMoPd,2.0
13598,AlTiMnNbMoHf,1.0
13599,AlTiMnNbMoTa,1.0
13600,AlTiMnNbPdHf,1.0
13601,AlTiMnNbPdTa,1.0
13602,AlTiMnNbHfTa,1.0
13603,AlTiMnMoPdHf,1.0
13604,AlTiMnMoPdTa,1.0
13605,AlTiMnMoHfTa,1.0
13606,AlTiMnPdHfTa,1.0
13607,AlTiFeCoNiCu,1.0
13608,AlTiFeCoNiZn,1.0
13609,AlTiFeCoNiZr,2.0
13610,AlTiFeCoNiNb,2.0
13611,AlTiFeCoNiMo,2.0
