,0-norm,2-norm,3-norm,5-norm,7-norm,10-norm, min Number, max Number, range Number, mean Number, avg_dev Number, mode Number, min MendeleevNumber, max MendeleevNumber, range MendeleevNumber, mean MendeleevNumber, avg_dev MendeleevNumber, mode MendeleevNumber, min AtomicWeight, max AtomicWeight, range AtomicWeight, mean AtomicWeight, avg_dev AtomicWeight, mode AtomicWeight, min MeltingT, max MeltingT, range MeltingT, mean MeltingT, avg_dev MeltingT, mode MeltingT, min Column, max Column, range Column, mean Column, avg_dev Column, mode Column, min Row, max Row, range Row, mean Row, avg_dev Row, mode Row, min CovalentRadius, max CovalentRadius, range CovalentRadius, mean CovalentRadius, avg_dev CovalentRadius, mode CovalentRadius, min Electronegativity, max Electronegativity, range Electronegativity, mean Electronegativity, avg_dev Electronegativity, mode Electronegativity, min NsValence, max NsValence, range NsValence, mean NsValence, avg_dev NsValence, mode NsValence, min NpValence, max NpValence, range NpValence, mean NpValence, avg_dev NpValence, mode NpValence, min NdValence, max NdValence, range NdValence, mean NdValence, avg_dev NdValence, mode NdValence, min NfValence, max NfValence, range NfValence, mean NfValence, avg_dev NfValence, mode NfValence, min NValence, max NValence, range NValence, mean NValence, avg_dev NValence, mode NValence, min NsUnfilled, max NsUnfilled, range NsUnfilled, mean NsUnfilled, avg_dev NsUnfilled, mode NsUnfilled, min NpUnfilled, max NpUnfilled, range NpUnfilled, mean NpUnfilled, avg_dev NpUnfilled, mode NpUnfilled, min NdUnfilled, max NdUnfilled, range NdUnfilled, mean NdUnfilled, avg_dev NdUnfilled, mode NdUnfilled, min NfUnfilled, max NfUnfilled, range NfUnfilled, mean NfUnfilled, avg_dev NfUnfilled, mode NfUnfilled, min NUnfilled, max NUnfilled, range NUnfilled, mean NUnfilled, avg_dev NUnfilled, mode NUnfilled, min GSvolume_pa, max GSvolume_pa, range GSvolume_pa, mean GSvolume_pa, avg_dev GSvolume_pa, mode GSvolume_pa, min GSbandgap, max GSbandgap, range GSbandgap, mean GSbandgap, avg_dev GSbandgap, mode GSbandgap, min GSmagmom, max GSmagmom, range GSmagmom, mean GSmagmom, avg_dev GSmagmom, mode GSmagmom, min SpaceGroupNumber, max SpaceGroupNumber, range SpaceGroupNumber, mean SpaceGroupNumber, avg_dev SpaceGroupNumber, mode SpaceGroupNumber,avg s valence electrons,avg p valence electrons,avg d valence electrons,avg f valence electrons,compound possible,max ionic char,avg ionic char
14,6,0.4340138886666596,0.3348455596952393,0.2753588574610131,0.254033958678296,0.23931803455130288,13.0,29.0,16.0,25.708333333333336,2.300347222222221,24.0,49.0,73.0,24.0,57.6875,4.739583333333334,49.0,26.9815386,63.546,36.5644614,55.27815762083333,4.904601386284721,51.9961,933.47,2180.0,1246.53,1759.5679166666666,200.12343750000002,1728.0,6.0,13.0,7.0,8.833333333333334,1.5277777777777777,6.0,3.0,4.0,1.0,3.9375,0.1171875,4.0,121.0,139.0,18.0,129.85416666666666,5.151909722222222,124.0,1.61,1.91,0.2999999999999998,1.8152083333333333,0.09032118055555555,1.66,1.0,2.0,1.0,1.6875,0.4296875,1.0,0.0,1.0,1.0,0.0625,0.1171875,0.0,0.0,10.0,10.0,6.458333333333334,1.6059027777777777,5.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,11.0,8.0,8.208333333333334,1.6579861111111112,6.0,0.0,1.0,1.0,0.3125,0.4296875,0.0,0.0,5.0,5.0,0.3125,0.5859375,0.0,0.0,5.0,5.0,2.916666666666667,1.3541666666666667,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,6.0,5.0,3.541666666666667,1.3975694444444446,2.0,10.245,16.48,6.235000000000001,11.034166666666668,0.7531250000000003,10.245,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.1106628,2.1106628,0.8863601458333333,0.7860057118055557,0.0,194.0,229.0,35.0,220.20833333333334,10.920138888888884,194.0,1.6875,0.0625,6.458333333333334,0.0,False,0.022248762806663658,0.0027782182418003946
15,6,0.42567978010107466,0.32321667540000276,0.2603516500228261,0.2374541159084913,0.22162624185058363,13.0,29.0,16.0,26.018867924528305,2.2427910288358843,24.0,49.0,73.0,24.0,58.283018867924525,4.848700605197578,49.0,26.9815386,63.546,36.5644614,56.058142750943404,4.904968583837664,51.9961,933.47,2180.0,1246.53,1721.6624528301886,226.54724101103596,1357.77,6.0,13.0,7.0,9.037735849056604,1.5521537913848342,6.0,3.0,4.0,1.0,3.943396226415094,0.10679957280170899,4.0,121.0,139.0,18.0,130.0566037735849,4.8415806336774665,124.0,1.61,1.91,0.2999999999999998,1.8232075471698115,0.08572445710217148,1.66,1.0,2.0,1.0,1.6226415094339623,0.4699181203275187,1.0,0.0,1.0,1.0,0.05660377358490566,0.10679957280170879,0.0,0.0,10.0,10.0,6.7924528301886795,1.7443930224279103,5.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,11.0,8.0,8.471698113207546,1.7301530793876827,6.0,0.0,1.0,1.0,0.37735849056603776,0.4699181203275187,0.0,0.0,5.0,5.0,0.2830188679245283,0.533997864008544,0.0,0.0,5.0,5.0,2.6415094339622645,1.5379138483446066,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,6.0,5.0,3.30188679245283,1.4738341046635812,1.0,10.245,16.48,6.235000000000001,11.037547169811322,0.6859024563901746,10.245,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.1106628,2.1106628,0.8027412641509434,0.774962819508722,0.0,194.0,229.0,35.0,220.66037735849056,10.06051975792097,194.0,1.6226415094339623,0.05660377358490566,6.7924528301886795,0.0,False,0.022248762806663658,0.002668351937001916
16,6,0.42426406871192857,0.3239611801277484,0.26472116807053714,0.24393855425784636,0.2297508862927027,13.0,29.0,16.0,25.2,2.9200000000000004,24.0,49.0,73.0,24.0,58.3,5.159999999999999,49.0,26.9815386,63.546,36.5644614,54.146292859999996,6.293027996000001,51.9961,933.47,2180.0,1246.53,1726.5240000000001,232.3615999999999,1728.0,6.0,13.0,7.0,9.0,1.6,6.0,3.0,4.0,1.0,3.9,0.18000000000000008,4.0,121.0,139.0,18.0,129.5,5.3,124.0,1.61,1.91,0.2999999999999998,1.807,0.0982,1.66,1.0,2.0,1.0,1.7,0.42000000000000004,1.0,0.0,1.0,1.0,0.1,0.18,0.0,0.0,10.0,10.0,6.2,1.8,5.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,11.0,8.0,8.0,1.8,6.0,0.0,1.0,1.0,0.3,0.42000000000000004,0.0,0.0,5.0,5.0,0.5,0.9,0.0,0.0,5.0,5.0,2.8,1.44,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,6.0,5.0,3.6,1.4,2.0,10.245,16.48,6.235000000000001,11.251999999999999,1.0455999999999992,10.245,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.1106628,2.1106628,0.85090574,0.782929008,0.0,194.0,229.0,35.0,220.4,10.559999999999997,194.0,1.7,0.1,6.2,0.0,False,0.022248762806663658,0.0030673126813890676
17,6,0.4564354645876384,0.3734503955464304,0.3394824481040704,0.3344440524915183,0.3334309244867393,13.0,29.0,16.0,25.666666666666668,2.666666666666666,28.0,49.0,73.0,24.0,58.75,4.75,61.0,26.9815386,63.546,36.5644614,54.90414404999999,5.623115591666669,58.6934,933.47,2180.0,1246.53,1726.7700000000002,193.7166666666665,1728.0,6.0,13.0,7.0,9.166666666666666,1.5,10.0,3.0,4.0,1.0,3.9166666666666665,0.1527777777777779,4.0,121.0,139.0,18.0,128.58333333333334,5.180555555555557,124.0,1.61,1.91,0.2999999999999998,1.8241666666666667,0.0904166666666666,1.91,1.0,2.0,1.0,1.75,0.375,2.0,0.0,1.0,1.0,0.08333333333333333,0.15277777777777776,0.0,0.0,10.0,10.0,6.5,1.75,8.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,11.0,8.0,8.333333333333334,1.7777777777777777,10.0,0.0,1.0,1.0,0.25,0.375,0.0,0.0,5.0,5.0,0.4166666666666667,0.7638888888888888,0.0,0.0,5.0,5.0,2.6666666666666665,1.3333333333333333,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,6.0,5.0,3.3333333333333335,1.3888888888888886,2.0,10.245,16.48,6.235000000000001,11.096666666666666,0.9283333333333328,10.32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.1106628,2.1106628,0.8083205666666666,0.6808309555555555,0.5953947,194.0,229.0,35.0,221.16666666666666,9.055555555555562,225.0,1.75,0.08333333333333333,6.5,0.0,False,0.022248762806663658,0.0029207487957831468
18,6,0.4165977904505309,0.3134742945802482,0.25117273236020954,0.2288690323009513,0.21357125142693337,13.0,29.0,16.0,25.545454545454547,2.8429752066115697,24.0,49.0,73.0,24.0,58.81818181818182,5.256198347107438,49.0,26.9815386,63.546,36.5644614,55.00081169090909,6.18703572231405,51.9961,933.47,2180.0,1246.53,1693.0009090909093,259.9986776859503,1357.77,6.0,13.0,7.0,9.181818181818182,1.6528925619834711,6.0,3.0,4.0,1.0,3.909090909090909,0.16528925619834703,4.0,121.0,139.0,18.0,129.72727272727272,5.024793388429753,124.0,1.61,1.91,0.2999999999999998,1.8154545454545454,0.09388429752066113,1.66,1.0,2.0,1.0,1.6363636363636365,0.4628099173553718,1.0,0.0,1.0,1.0,0.09090909090909091,0.1652892561983471,0.0,0.0,10.0,10.0,6.545454545454546,1.9504132231404958,5.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,11.0,8.0,8.272727272727273,1.884297520661157,6.0,0.0,1.0,1.0,0.36363636363636365,0.4628099173553719,0.0,0.0,5.0,5.0,0.45454545454545453,0.8264462809917354,0.0,0.0,5.0,5.0,2.5454545454545454,1.586776859504132,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,6.0,5.0,3.3636363636363638,1.487603305785124,1.0,10.245,16.48,6.235000000000001,11.235454545454544,0.9535537190082638,10.245,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.1106628,2.1106628,0.7735506727272727,0.7680118743801653,0.0,194.0,229.0,35.0,220.8181818181818,9.752066115702483,194.0,1.6363636363636365,0.09090909090909091,6.545454545454546,0.0,False,0.022248762806663658,0.0029655281393022987
19,6,0.4301162633521314,0.3286569225721215,0.2669733740709835,0.244949236549885,0.23006108164661093,13.0,29.0,16.0,24.4,3.5800000000000005,24.0,49.0,73.0,24.0,58.75,5.7,49.0,26.9815386,63.546,36.5644614,52.31806979,7.729747272999998,51.9961,933.47,2180.0,1246.53,1705.309,266.3056,1728.0,6.0,13.0,7.0,9.1,1.72,6.0,3.0,4.0,1.0,3.85,0.25499999999999995,4.0,121.0,139.0,18.0,128.95,5.544999999999999,124.0,1.61,1.91,0.2999999999999998,1.7924999999999998,0.10775000000000005,1.66,1.0,2.0,1.0,1.75,0.375,1.0,0.0,1.0,1.0,0.15,0.255,0.0,0.0,10.0,10.0,5.7,1.9899999999999998,5.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,11.0,8.0,7.6,2.02,6.0,0.0,1.0,1.0,0.25,0.375,0.0,0.0,5.0,5.0,0.75,1.275,0.0,0.0,5.0,5.0,2.8,1.44,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,6.0,5.0,3.8,1.32,2.0,10.245,16.48,6.235000000000001,11.522499999999997,1.4872499999999982,10.245,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.1106628,2.1106628,0.85090574,0.7829290080000001,0.0,194.0,229.0,35.0,220.4,10.559999999999997,194.0,1.75,0.15,5.7,0.0,False,0.022248762806663658,0.0033884441459913614
20,6,0.40946007196682477,0.30456155141004604,0.24092376019525755,0.21825992614635956,0.20295127036875918,13.0,29.0,16.0,24.896551724137932,3.5909631391200945,24.0,49.0,73.0,24.0,59.55172413793103,5.743162901307967,49.0,26.9815386,63.546,36.5644614,53.55153894482759,7.866013524375742,51.9961,933.47,2180.0,1246.53,1653.714827586207,300.73816884661113,1357.77,6.0,13.0,7.0,9.379310344827585,1.7717003567181928,6.0,3.0,4.0,1.0,3.862068965517241,0.23781212841854957,4.0,121.0,139.0,18.0,129.27586206896552,5.231866825208086,124.0,1.61,1.91,0.2999999999999998,1.8048275862068965,0.10368608799048748,1.66,1.0,2.0,1.0,1.6551724137931034,0.4518430439952438,1.0,0.0,1.0,1.0,0.13793103448275862,0.2378121284185494,0.0,0.0,10.0,10.0,6.206896551724138,2.199762187871581,5.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,11.0,8.0,8.0,2.0689655172413794,6.0,0.0,1.0,1.0,0.3448275862068966,0.4518430439952438,0.0,0.0,5.0,5.0,0.6896551724137931,1.189060642092747,0.0,0.0,5.0,5.0,2.413793103448276,1.6409036860879906,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,6.0,5.0,3.4482758620689657,1.498216409036861,1.0,10.245,16.48,6.235000000000001,11.506724137931036,1.3719381688466121,10.245,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.1106628,2.1106628,0.7335394310344827,0.7558810820451841,0.0,194.0,229.0,35.0,221.0344827586207,9.32223543400713,194.0,1.6551724137931034,0.13793103448275862,6.206896551724138,0.0,False,0.022248762806663658,0.0033245260603198762
21,6,0.42426406871192857,0.3239611801277484,0.26472116807053714,0.24393855425784636,0.2297508862927027,13.0,29.0,16.0,23.8,4.319999999999999,13.0,49.0,73.0,24.0,59.8,6.6,49.0,26.9815386,63.546,36.5644614,50.951127220000004,9.587835447999996,26.9815386,933.47,2180.0,1246.53,1643.071,340.90060000000005,933.47,6.0,13.0,7.0,9.4,2.0,6.0,3.0,4.0,1.0,3.8,0.3200000000000001,3.0,121.0,139.0,18.0,129.0,5.8,121.0,1.61,1.91,0.2999999999999998,1.78,0.11599999999999996,1.61,1.0,2.0,1.0,1.7,0.42000000000000004,1.0,0.0,1.0,1.0,0.2,0.32,0.0,0.0,10.0,10.0,5.5,2.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,11.0,8.0,7.4,2.32,3.0,0.0,1.0,1.0,0.3,0.42000000000000004,0.0,0.0,5.0,5.0,1.0,1.6,0.0,0.0,5.0,5.0,2.5,1.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,6.0,5.0,3.8,1.44,2.0,10.245,16.48,6.235000000000001,11.8755,1.8418000000000005,10.32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.1106628,2.1106628,0.69605862,0.7363241879999999,0.0,194.0,229.0,35.0,223.5,5.9,225.0,1.7,0.2,5.5,0.0,False,0.022248762806663658,0.003714843649719221
22,6,0.4165977904505309,0.3134742945802482,0.25117273236020954,0.2288690323009513,0.21357125142693337,13.0,29.0,16.0,24.272727272727273,4.198347107438017,13.0,49.0,73.0,24.0,60.18181818181818,6.34710743801653,49.0,26.9815386,63.546,36.5644614,52.09611565454545,9.168942803305784,26.9815386,933.47,2180.0,1246.53,1617.1345454545453,342.91966942148764,933.47,6.0,13.0,7.0,9.545454545454545,1.9504132231404958,6.0,3.0,4.0,1.0,3.8181818181818183,0.2975206611570247,3.0,121.0,139.0,18.0,129.27272727272728,5.520661157024793,121.0,1.61,1.91,0.2999999999999998,1.7909090909090908,0.11338842975206612,1.61,1.0,2.0,1.0,1.6363636363636365,0.4628099173553718,1.0,0.0,1.0,1.0,0.18181818181818182,0.2975206611570248,0.0,0.0,10.0,10.0,5.909090909090909,2.479338842975207,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,11.0,8.0,7.7272727272727275,2.347107438016529,3.0,0.0,1.0,1.0,0.36363636363636365,0.4628099173553719,0.0,0.0,5.0,5.0,0.9090909090909091,1.487603305785124,0.0,0.0,5.0,5.0,2.272727272727273,1.7520661157024795,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,6.0,5.0,3.5454545454545454,1.586776859504132,1.0,10.245,16.48,6.235000000000001,11.802272727272726,1.7009917355371895,10.32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.1106628,2.1106628,0.6327805636363636,0.7039009289256198,0.0,194.0,229.0,35.0,223.63636363636363,5.388429752066124,225.0,1.6363636363636365,0.18181818181818182,5.909090909090909,0.0,False,0.022248762806663658,0.0036717977048518853
23,6,0.42426406871192857,0.3239611801277484,0.26472116807053714,0.24393855425784636,0.2297508862927027,13.0,29.0,16.0,24.1,4.459999999999999,13.0,49.0,73.0,24.0,60.7,5.7,55.0,26.9815386,63.546,36.5644614,51.64483672,9.865319247999997,26.9815386,933.47,2180.0,1246.53,1601.871,316.18059999999997,933.47,6.0,13.0,7.0,9.7,1.7,8.0,3.0,4.0,1.0,3.8,0.3200000000000001,3.0,121.0,139.0,18.0,127.7,4.840000000000001,121.0,1.61,1.91,0.2999999999999998,1.802,0.10519999999999993,1.61,1.0,2.0,1.0,1.8,0.31999999999999995,2.0,0.0,1.0,1.0,0.2,0.32,0.0,0.0,10.0,10.0,5.7,2.4200000000000004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,11.0,8.0,7.7,2.22,3.0,0.0,1.0,1.0,0.2,0.32,0.0,0.0,5.0,5.0,1.0,1.6,0.0,0.0,5.0,5.0,2.3,1.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,6.0,5.0,3.5,1.3,2.0,10.245,16.48,6.235000000000001,11.781000000000002,1.8796000000000013,10.245,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.1106628,2.1106628,0.85090574,0.782929008,0.0,194.0,229.0,35.0,220.0,10.4,194.0,1.8,0.2,5.7,0.0,False,0.022248762806663658,0.0034845230064917414
24,6,0.4165977904505309,0.3134742945802482,0.25117273236020954,0.2288690323009513,0.21357125142693337,13.0,29.0,16.0,24.545454545454547,4.297520661157024,13.0,49.0,73.0,24.0,61.0,5.454545454545454,55.0,26.9815386,63.546,36.5644614,52.72676065454545,9.494746320661157,26.9815386,933.47,2180.0,1246.53,1579.68,315.68,933.47,6.0,13.0,7.0,9.818181818181818,1.6528925619834711,8.0,3.0,4.0,1.0,3.8181818181818183,0.2975206611570247,3.0,121.0,139.0,18.0,128.0909090909091,4.8264462809917354,121.0,1.61,1.91,0.2999999999999998,1.810909090909091,0.10049586776859494,1.61,1.0,2.0,1.0,1.7272727272727273,0.396694214876033,1.0,0.0,1.0,1.0,0.18181818181818182,0.2975206611570248,0.0,0.0,10.0,10.0,6.090909090909091,2.446280991735537,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,11.0,8.0,8.0,2.1818181818181817,3.0,0.0,1.0,1.0,0.2727272727272727,0.396694214876033,0.0,0.0,5.0,5.0,0.9090909090909091,1.487603305785124,0.0,0.0,5.0,5.0,2.090909090909091,1.553719008264463,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,6.0,5.0,3.272727272727273,1.3884297520661157,1.0,10.245,16.48,6.235000000000001,11.716363636363637,1.732231404958678,10.245,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.1106628,2.1106628,0.7735506727272727,0.7680118743801653,0.0,194.0,229.0,35.0,220.45454545454547,9.619834710743794,194.0,1.7272727272727273,0.18181818181818182,6.090909090909091,0.0,False,0.022248762806663658,0.0033641209676606595
25,6,0.4285714285714285,0.32604863226534486,0.2628159148459063,0.23971450386254248,0.22373694580801815,13.0,29.0,16.0,23.857142857142858,4.136054421768707,13.0,49.0,73.0,24.0,59.42857142857143,6.204081632653061,49.0,26.9815386,63.546,36.5644614,51.11156830476191,9.19239226848072,26.9815386,933.47,2180.0,1246.53,1668.554761904762,309.63083900226746,933.47,6.0,13.0,7.0,9.285714285714286,1.850340136054422,6.0,3.0,4.0,1.0,3.8095238095238093,0.3083900226757371,3.0,121.0,139.0,18.0,128.57142857142858,5.60544217687075,121.0,1.61,1.91,0.2999999999999998,1.783809523809524,0.11337868480725617,1.61,1.0,2.0,1.0,1.7619047619047619,0.36281179138321995,1.0,0.0,1.0,1.0,0.19047619047619047,0.30839002267573695,0.0,0.0,10.0,10.0,5.428571428571429,2.2312925170068025,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,11.0,8.0,7.380952380952381,2.195011337868481,3.0,0.0,1.0,1.0,0.23809523809523808,0.36281179138321995,0.0,0.0,5.0,5.0,0.9523809523809523,1.5419501133786848,0.0,0.0,5.0,5.0,2.6666666666666665,1.5238095238095237,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,6.0,5.0,3.857142857142857,1.306122448979592,2.0,10.245,16.48,6.235000000000001,11.758571428571427,1.7986394557823122,10.245,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.1106628,2.1106628,0.810386419047619,0.7765185378684807,0.0,194.0,229.0,35.0,220.61904761904762,10.140589569160998,194.0,1.7619047619047619,0.19047619047619047,5.428571428571429,0.0,False,0.022248762806663658,0.0036009648926775615
26,6,0.42426406871192857,0.3239611801277484,0.26472116807053714,0.24393855425784636,0.2297508862927027,13.0,29.0,16.0,23.9,4.360000000000001,13.0,49.0,73.0,24.0,60.1,6.3,49.0,26.9815386,63.546,36.5644614,51.259946719999995,9.711363248000001,26.9815386,933.47,2180.0,1246.53,1638.771,338.32060000000007,933.47,6.0,13.0,7.0,9.5,1.9,6.0,3.0,4.0,1.0,3.8,0.3200000000000001,3.0,121.0,139.0,18.0,128.4,5.6800000000000015,121.0,1.61,1.91,0.2999999999999998,1.7850000000000001,0.11999999999999993,1.61,1.0,2.0,1.0,1.7,0.41999999999999993,1.0,0.0,1.0,1.0,0.2,0.32,0.0,0.0,10.0,10.0,5.6,2.48,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,11.0,8.0,7.5,2.4,3.0,0.0,1.0,1.0,0.3,0.41999999999999993,0.0,0.0,5.0,5.0,1.0,1.6,0.0,0.0,5.0,5.0,2.4,1.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,6.0,5.0,3.7,1.5000000000000002,2.0,10.245,16.48,6.235000000000001,11.827000000000002,1.8612000000000013,10.245,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.1106628,2.1106628,0.6398394599999999,0.6576173639999999,0.0,194.0,229.0,35.0,220.0,10.4,194.0,1.7,0.2,5.6,0.0,False,0.022248762806663658,0.003893345511573432
27,6,0.4165977904505309,0.3134742945802482,0.25117273236020954,0.2288690323009513,0.21357125142693337,13.0,29.0,16.0,24.09090909090909,4.0661157024793395,13.0,49.0,73.0,24.0,59.63636363636363,6.148760330578512,49.0,26.9815386,63.546,36.5644614,51.67676974545454,8.980084052892563,26.9815386,933.47,2180.0,1246.53,1654.4281818181817,316.10446280991744,933.47,6.0,13.0,7.0,9.363636363636363,1.8512396694214877,6.0,3.0,4.0,1.0,3.8181818181818183,0.2975206611570247,3.0,121.0,139.0,18.0,128.72727272727272,5.520661157024793,121.0,1.61,1.91,0.2999999999999998,1.789090909090909,0.11206611570247932,1.61,1.0,2.0,1.0,1.7272727272727273,0.396694214876033,1.0,0.0,1.0,1.0,0.18181818181818182,0.2975206611570248,0.0,0.0,10.0,10.0,5.636363636363637,2.28099173553719,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,11.0,8.0,7.545454545454546,2.214876033057851,3.0,0.0,1.0,1.0,0.2727272727272727,0.396694214876033,0.0,0.0,5.0,5.0,0.9090909090909091,1.487603305785124,0.0,0.0,5.0,5.0,2.5454545454545454,1.586776859504132,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,6.0,5.0,3.727272727272727,1.3884297520661157,2.0,10.245,16.48,6.235000000000001,11.727272727272727,1.728264462809917,10.245,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.1106628,2.1106628,0.7735506727272727,0.7680118743801654,0.0,194.0,229.0,35.0,220.8181818181818,9.752066115702483,194.0,1.7272727272727273,0.18181818181818182,5.636363636363637,0.0,False,0.022248762806663658,0.0035822971535153935
28,6,0.42491829279939874,0.3262389700974053,0.27222458344615386,0.2576401702117827,0.2516826850212072,13.0,29.0,16.0,24.416666666666668,3.944444444444444,28.0,49.0,73.0,24.0,59.75,5.75,61.0,26.9815386,63.546,36.5644614,52.26148893333333,8.515113088888889,58.6934,933.47,2180.0,1246.53,1660.5591666666667,292.8279166666666,1728.0,6.0,13.0,7.0,9.416666666666666,1.75,10.0,3.0,4.0,1.0,3.8333333333333335,0.2777777777777777,4.0,121.0,139.0,18.0,128.33333333333334,5.38888888888889,124.0,1.61,1.91,0.2999999999999998,1.7991666666666666,0.10944444444444444,1.91,1.0,2.0,1.0,1.75,0.375,2.0,0.0,1.0,1.0,0.16666666666666666,0.2777777777777778,0.0,0.0,10.0,10.0,5.833333333333333,2.222222222222222,8.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,11.0,8.0,7.75,2.1666666666666665,10.0,0.0,1.0,1.0,0.25,0.375,0.0,0.0,5.0,5.0,0.8333333333333334,1.3888888888888886,0.0,0.0,5.0,5.0,2.5,1.5,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,6.0,5.0,3.5833333333333335,1.4166666666666667,2.0,10.245,16.48,6.235000000000001,11.610000000000001,1.6233333333333342,10.32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.1106628,2.1106628,0.7587043416666667,0.7139084388888888,0.5953947,194.0,229.0,35.0,221.16666666666666,9.055555555555562,225.0,1.75,0.16666666666666666,5.833333333333333,0.0,False,0.022248762806663658,0.003559965261173329
29,6,0.4418894343490792,0.35343853016977234,0.31508121329327105,0.3090504983774286,0.3078123184867024,13.0,29.0,16.0,24.692307692307693,3.810650887573964,28.0,49.0,73.0,24.0,59.84615384615385,5.396449704142013,61.0,26.9815386,63.546,36.5644614,52.75625132307692,8.164573552662723,58.6934,933.47,2180.0,1246.53,1665.746923076923,272.6970414201184,1728.0,6.0,13.0,7.0,9.461538461538462,1.6568047337278105,10.0,3.0,4.0,1.0,3.8461538461538463,0.26035502958579876,4.0,121.0,139.0,18.0,128.0,5.230769230769231,124.0,1.61,1.91,0.2999999999999998,1.8076923076923077,0.10627218934911238,1.91,1.0,2.0,1.0,1.7692307692307692,0.3550295857988166,2.0,0.0,1.0,1.0,0.15384615384615385,0.2603550295857988,0.0,0.0,10.0,10.0,6.0,2.1538461538461537,8.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,11.0,8.0,7.923076923076923,2.106508875739645,10.0,0.0,1.0,1.0,0.23076923076923078,0.3550295857988166,0.0,0.0,5.0,5.0,0.7692307692307693,1.301775147928994,0.0,0.0,5.0,5.0,2.4615384615384617,1.4201183431952662,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,6.0,5.0,3.4615384615384617,1.4201183431952662,2.0,10.245,16.48,6.235000000000001,11.510769230769231,1.528994082840237,10.32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.1106628,2.1106628,0.7461420615384615,0.6667230390532544,0.5953947,194.0,229.0,35.0,221.46153846153845,8.449704142011841,225.0,1.7692307692307692,0.15384615384615385,6.0,0.0,False,0.022248762806663658,0.0035018463884174938
